('Željko Rebrača', '/players/r/rebraze01.html')
('Brad Miller', '/players/m/millebr01.html')
('Terry Porter', '/players/p/portete01.html')
('Mitch McGary', '/players/m/mcgarmi01.html')
('Kwame Brown', '/players/b/brownkw01.html')
('Frank Ntilikina', '/players/n/ntilila01.html')
('James Michael McAdoo', '/players/m/mcadoja01.html')
('Markieff Morris', '/players/m/morrima02.html')
('Bill Curley', '/players/c/curlebi01.html')
('Terrence Williams', '/players/w/willite01.html')
('Fred VanVleet', '/players/v/vanvlfr01.html')
('Ken Johnson', '/players/j/johnske03.html')
("Shaquille O'Neal", '/players/o/onealsh01.html')
('Shannon Brown', '/players/b/brownsh01.html')
('Lindsey Hunter', '/players/h/hunteli01.html')
('Jrue Holiday', '/players/h/holidjr01.html')
('Edwin Ubiles', '/players/u/ubileed01.html')
('Charles Smith', '/players/s/smithch04.html')
('Mike Taylor', '/players/t/taylomi01.html')
('Caron Butler', '/players/b/butleca01.html')
('Larry Owens', '/players/o/owensla01.html')
('Jarnell Stokes', '/players/s/stokeja01.html')
('Alvin Williams', '/players/w/willial02.html')
('Marcus Smart', '/players/s/smartma01.html')
('Keita Bates-Diop', '/players/b/bateske01.html')
('Paul Zipser', '/players/z/zipsepa01.html')
('Reggie Hearn', '/players/h/hearnre01.html')
('Ron Harper', '/players/h/harpero01.html')
('Rawle Alkins', '/players/a/alkinra01.html')
('Ben Moore', '/players/m/moorebe01.html')
('Terence Morris', '/players/m/morrite01.html')
('Mindaugas Kuzminskas', '/players/k/kuzmimi01.html')
('Žan Tabak', '/players/t/tabakza01.html')
('Reggie Evans', '/players/e/evansre01.html')
('Josh Davis', '/players/d/davisjo02.html')
('Cedi Osman', '/players/o/osmande01.html')
('Desmond Penigar', '/players/p/penigde01.html')
('Jeff Foster', '/players/f/fosteje01.html')
('Dwyane Wade', '/players/w/wadedw01.html')
('Lorenzo Brown', '/players/b/brownlo01.html')
('Kevinn Pinkney', '/players/p/pinknke01.html')
('Jerome Beasley', '/players/b/beaslje01.html')
('Archie Goodwin', '/players/g/goodwar01.html')
('Alonzo Gee', '/players/g/geeal01.html')
('Andre Iguodala', '/players/i/iguodan01.html')
('Anthony Bennett', '/players/b/bennean01.html')
('Tim Thomas', '/players/t/thomati01.html')
('Tony Mitchell', '/players/m/mitchto02.html')
('J.P. Macura', '/players/m/macurjp01.html')
('Jason Terry', '/players/t/terryja01.html')
('Cherokee Parks', '/players/p/parksch02.html')
('Julian Wright', '/players/w/wrighju01.html')
('Cody Zeller', '/players/z/zelleco01.html')
('Marc Gasol', '/players/g/gasolma01.html')
('Zach LaVine', '/players/l/lavinza01.html')
('Ben Davis', '/players/d/davisbe01.html')
('Derrick Byars', '/players/b/byarsde01.html')
('Jarell Martin', '/players/m/martija01.html')
('Rafael Araújo', '/players/a/araujra01.html')
('Tyrone Hill', '/players/h/hillty01.html')
('Josh Okogie', '/players/o/okogijo01.html')
('Evan Turner', '/players/t/turneev01.html')
('James Singleton', '/players/s/singlja01.html')
('Ernest Brown', '/players/b/browner01.html')
('Marty Conlon', '/players/c/conloma01.html')
('Rodrick Rhodes', '/players/r/rhodero01.html')
('Cedric Ceballos', '/players/c/cebalce01.html')
('Jalen Brunson', '/players/b/brunsja01.html')
('Allan Houston', '/players/h/houstal01.html')
('Xavier Silas', '/players/s/silasxa01.html')
('J.R. Smith', '/players/s/smithjr01.html')
('Luc Mbah a Moute', '/players/m/mbahalu01.html')
('Kevin Knox', '/players/k/knoxke01.html')
('Armon Johnson', '/players/j/johnsar02.html')
('Jiří Welsch', '/players/w/welscji01.html')
('Richie Frahm', '/players/f/frahmri01.html')
('Walt Williams', '/players/w/williwa02.html')
('Oliver Miller', '/players/m/milleol01.html')
('Dennis Scott', '/players/s/scottde01.html')
('Ronnie Price', '/players/p/pricero01.html')
('Mike Conley', '/players/c/conlemi01.html')
('Dijon Thompson', '/players/t/thompdi01.html')
('Jonas Valančiūnas', '/players/v/valanjo01.html')
('Kenny Anderson', '/players/a/anderke01.html')
('Bill Wennington', '/players/w/wennibi01.html')
('Michael Olowokandi', '/players/o/olowomi01.html')
('C.J. Wilcox', '/players/w/wilcocj01.html')
('Guerschon Yabusele', '/players/y/yabusgu01.html')
('Sindarius Thornwell', '/players/t/thornsi01.html')
('Joe Stephens', '/players/s/stephjo01.html')
("D'Angelo Russell", '/players/r/russeda01.html')
('Glen Davis', '/players/d/davisgl01.html')
('Chris Crawford', '/players/c/crawfch01.html')
('Scott Machado', '/players/m/machasc01.html')
('Maalik Wayns', '/players/w/waynsma01.html')
('Jerami Grant', '/players/g/grantje01.html')
('Rubén Wolkowyski', '/players/w/wolkoru01.html')
('Will Solomon', '/players/s/solomwi01.html')
('Mikki Moore', '/players/m/mooremi01.html')
('Tahjere McCall', '/players/m/mccalta01.html')
('Damion Lee', '/players/l/leeda03.html')
('Sviatoslav Mykhailiuk', '/players/m/mykhasv01.html')
('Dirk Nowitzki', '/players/n/nowitdi01.html')
('Rodney Carney', '/players/c/carnero01.html')
('Tyler Ulis', '/players/u/ulisty01.html')
('Joffrey Lauvergne', '/players/l/lauvejo01.html')
('Rodney Purvis', '/players/p/purviro01.html')
('Greg Buckner', '/players/b/buckngr01.html')
('Vonteego Cummings', '/players/c/cummivo01.html')
('Etdrick Bohannon', '/players/b/bohanet01.html')
('Uroš Slokar', '/players/s/slokaur01.html')
('Trey Johnson', '/players/j/johnstr01.html')
('Samuel Dalembert', '/players/d/dalemsa01.html')
('Shai Gilgeous-Alexander', '/players/g/gilgesh01.html')
('Shabazz Muhammad', '/players/m/muhamsh01.html')
('Anthony Grundy', '/players/g/grundan01.html')
('Adonis Thomas', '/players/t/thomaad01.html')
('Derrick Jones', '/players/j/jonesde02.html')
('Viacheslav Kravtsov', '/players/k/kravtvi01.html')
('Larry Robinson', '/players/r/robinla01.html')
('Tyler Davis', '/players/d/davisty01.html')
('Hedo Türkoğlu', '/players/t/turkohe01.html')
('Kosta Koufos', '/players/k/koufoko01.html')
('Lamond Murray', '/players/m/murrala01.html')
('Furkan Korkmaz', '/players/k/korkmfu01.html')
('Khyri Thomas', '/players/t/thomakh01.html')
('Trevon Duval', '/players/d/duvaltr01.html')
('Solomon Hill', '/players/h/hillso01.html')
('Erik McCree', '/players/m/mccreer01.html')
('Ronny Turiaf', '/players/t/turiaro01.html')
('P.J. Tucker', '/players/t/tuckepj01.html')
('Samaki Walker', '/players/w/walkesa01.html')
('Willie Reed', '/players/r/reedwi02.html')
('Harold Jamison', '/players/j/jamisha01.html')
('Sherron Collins', '/players/c/collish01.html')
('Malcolm Delaney', '/players/d/delanma01.html')
('Marcus Derrickson', '/players/d/derrima01.html')
('Rodrigue Beaubois', '/players/b/beaubro01.html')
('A.C. Green', '/players/g/greenac01.html')
('Matt Walsh', '/players/w/walshma01.html')
('Justin Anderson', '/players/a/anderju01.html')
('Rodney Stuckey', '/players/s/stuckro01.html')
('DeQuan Jones', '/players/j/jonesde01.html')
('OG Anunoby', '/players/a/anunoog01.html')
('Al Thornton', '/players/t/thornal01.html')
('Luke Kornet', '/players/k/kornelu01.html')
('Wendell Carter', '/players/c/cartewe01.html')
('Juan Dixon', '/players/d/dixonju01.html')
('Chris Quinn', '/players/q/quinnch01.html')
('Shane Larkin', '/players/l/larkish01.html')
('Sean Williams', '/players/w/willise01.html')
('John Crotty', '/players/c/crottjo01.html')
('Adam Harrington', '/players/h/harriad01.html')
('Drew Gordon', '/players/g/gordodr01.html')
('CJ McCollum', '/players/m/mccolcj01.html')
('Jared Cunningham', '/players/c/cunnija01.html')
('Bonzi Wells', '/players/w/wellsbo01.html')
('Yuta Watanabe', '/players/w/watanyu01.html')
('Baron Davis', '/players/d/davisba01.html')
('Dion Waiters', '/players/w/waitedi01.html')
('Norris Cole', '/players/c/coleno01.html')
('Damon Stoudamire', '/players/s/stoudda01.html')
('Zach Randolph', '/players/r/randoza01.html')
('Keon Clark', '/players/c/clarkke01.html')
('Dominique Jones', '/players/j/jonesdo02.html')
('Tracy McGrady', '/players/m/mcgratr01.html')
('John Edwards', '/players/e/edwarjo01.html')
('Patrick McCaw', '/players/m/mccawpa01.html')
('Thabo Sefolosha', '/players/s/sefolth01.html')
('Oleksiy Pecherov', '/players/p/pecheol01.html')
('Cartier Martin', '/players/m/martica01.html')
('Tim Hardaway', '/players/h/hardati02.html')
('Buddy Hield', '/players/h/hieldbu01.html')
('Matt Bonner', '/players/b/bonnema01.html')
('Anthony Parker', '/players/p/parkean01.html')
('Boris Diaw', '/players/d/diawbo01.html')
('James Harden', '/players/h/hardeja01.html')
('Tracy Murray', '/players/m/murratr01.html')
('Brandon Paul', '/players/p/paulbr01.html')
('Anthony Mason', '/players/m/masonan01.html')
('Travis Leslie', '/players/l/leslitr01.html')
('Cameron Bairstow', '/players/b/bairsca01.html')
('Jacob Pullen', '/players/p/pulleja01.html')
('Hubert Davis', '/players/d/davishu01.html')
('Tayshaun Prince', '/players/p/princta01.html')
('Jerome Williams', '/players/w/willije01.html')
('Jeff Ayres', '/players/p/pendeje02.html')
('Desmond Mason', '/players/m/masonde01.html')
('Ryan Anderson', '/players/a/anderry01.html')
('Andrew Wiggins', '/players/w/wiggian01.html')
('Marcus Banks', '/players/b/banksma01.html')
('Aaron Jackson', '/players/j/jacksaa01.html')
('Loren Woods', '/players/w/woodslo01.html')
('Keith McLeod', '/players/m/mcleoke01.html')
('Thaddeus Young', '/players/y/youngth01.html')
('Walker Russell', '/players/r/russewa02.html')
('Jordan Hill', '/players/h/hilljo01.html')
('Dedric Willoughby', '/players/w/willode01.html')
('Brandon Williams', '/players/w/willibr01.html')
('Earl Clark', '/players/c/clarkea01.html')
('Jerome Jordan', '/players/j/jordaje01.html')
('Keyon Dooling', '/players/d/doolike01.html')
("Mamadou N'Diaye", '/players/n/ndiayma02.html')
('Elijah Millsap', '/players/m/millsel01.html')
('Smush Parker', '/players/p/parkesm01.html')
('Joel Przybilla', '/players/p/przybjo01.html')
('Tyler Honeycutt', '/players/h/honeyty01.html')
('Damjan Rudež', '/players/r/rudezda01.html')
('Kristaps Porziņģis', '/players/p/porzikr01.html')
('Mitch Creek', '/players/c/creekmi01.html')
('Trevor Ariza', '/players/a/arizatr01.html')
('Kirk Hinrich', '/players/h/hinriki01.html')
('Loy Vaught', '/players/v/vaughlo01.html')
('Noah Vonleh', '/players/v/vonleno01.html')
('Jemerrio Jones', '/players/j/jonesje01.html')
('Dillon Brooks', '/players/b/brookdi01.html')
('Patrick Ewing', '/players/e/ewingpa02.html')
('Chris Singleton', '/players/s/singlch01.html')
('Aaron Gray', '/players/g/grayaa01.html')
('Vladimir Radmanović', '/players/r/radmavl01.html')
('Nathan Jawai', '/players/j/jawaina01.html')
('Antonio Anderson', '/players/a/anderan02.html')
('Mark Jones', '/players/j/jonesma03.html')
('Lazar Hayward', '/players/h/haywala01.html')
('Lorenzen Wright', '/players/w/wrighlo02.html')
('Dale Ellis', '/players/e/ellisda01.html')
('Nick Young', '/players/y/youngni01.html')
('Rodney Buford', '/players/b/buforro01.html')
('Shaun Livingston', '/players/l/livinsh01.html')
('Matt Barnes', '/players/b/barnema02.html')
('Kobi Simmons', '/players/s/simmoko01.html')
('Bonzie Colson', '/players/c/colsobo01.html')
('Chris Kaman', '/players/k/kamanch01.html')
('Dennis Smith', '/players/s/smithde03.html')
('Mark Strickland', '/players/s/stricma01.html')
('DerMarr Johnson', '/players/j/johnsde03.html')
('Kalin Lucas', '/players/l/lucaska01.html')
('Tony Bradley', '/players/b/bradlto01.html')
('Khem Birch', '/players/b/birchkh01.html')
('Jamaal Tinsley', '/players/t/tinslja01.html')
('Dairis Bertāns', '/players/b/bertada02.html')
('Marcus Thornton', '/players/t/thornma01.html')
('D.J. Wilson', '/players/w/wilsodj01.html')
('Erik Murphy', '/players/m/murpher01.html')
('Johnathan Motley', '/players/m/motlejo01.html')
('Anthony Morrow', '/players/m/morroan01.html')
('Džanan Musa', '/players/m/musadz01.html')
('Jeff Withey', '/players/w/witheje01.html')
('Rashad McCants', '/players/m/mccanra01.html')
('John Salmons', '/players/s/salmojo01.html')
('Russ Smith', '/players/s/smithru01.html')
('Esteban Batista', '/players/b/batises01.html')
('Travis Hansen', '/players/h/hansetr01.html')
('Avery Johnson', '/players/j/johnsav01.html')
('Orien Greene', '/players/g/greenor01.html')
('Pepe Sánchez', '/players/s/sanchpe01.html')
('LaPhonso Ellis', '/players/e/ellisla01.html')
('Wesley Person', '/players/p/persowe01.html')
('Vitaly Potapenko', '/players/p/potapvi01.html')
('Todd Fuller', '/players/f/fulleto02.html')
('Kevin Willis', '/players/w/willike02.html')
('Beno Udrih', '/players/u/udrihbe01.html')
('Roger Powell', '/players/p/powelro01.html')
('John Holland', '/players/h/hollajo02.html')
('Dexter Pittman', '/players/p/pittmde01.html')
('Roshown McLeod', '/players/m/mcleoro01.html')
('Randy Livingston', '/players/l/livinra01.html')
('Daniel Ochefu', '/players/o/ochefda01.html')
('Jared Jeffries', '/players/j/jeffrja01.html')
('Luol Deng', '/players/d/denglu01.html')
('Scotty Hopson', '/players/h/hopsosc01.html')
('Darryl Watkins', '/players/w/watkida01.html')
('Stromile Swift', '/players/s/swiftst01.html')
('Sean May', '/players/m/mayse01.html')
('Jerryd Bayless', '/players/b/bayleje01.html')
('Tomáš Satoranský', '/players/s/satorto01.html')
('Dan Gadzuric', '/players/g/gadzuda01.html')
('Jason Collier', '/players/c/collija02.html')
('Yogi Ferrell', '/players/f/ferreyo01.html')
('Darko Miličić', '/players/m/milicda01.html')
('Cliff Alexander', '/players/a/alexacl01.html')
('Kelly Oubre', '/players/o/oubreke01.html')
('A.J. Guyton', '/players/g/guytoaj01.html')
('Josh Akognon', '/players/a/akognjo01.html')
('Kiwane Garris', '/players/g/garriki01.html')
('Lamar Patterson', '/players/p/pattela01.html')
('Pops Mensah-Bonsu', '/players/m/mensapo01.html')
('Kosta Perović', '/players/p/perovko01.html')
('Jackie Butler', '/players/b/butleja01.html')
('Malachi Richardson', '/players/r/richama01.html')
('Sherman Douglas', '/players/d/douglsh01.html')
('Jason Collins', '/players/c/collija04.html')
('Wade Baldwin', '/players/b/baldwwa01.html')
('Tamar Slay', '/players/s/slayta01.html')
("DeAndre' Bembry", '/players/b/bembrde01.html')
('Darius Miles', '/players/m/milesda01.html')
('Brandon Rush', '/players/r/rushbr01.html')
('Steven Adams', '/players/a/adamsst01.html')
('Vincent Yarbrough', '/players/y/yarbrvi01.html')
('Jim Jackson', '/players/j/jacksji01.html')
('Larry Hughes', '/players/h/hughela01.html')
('Terrence Jones', '/players/j/joneste01.html')
('Brian Scalabrine', '/players/s/scalabr01.html')
('Bimbo Coles', '/players/c/colesbi01.html')
('Igor Rakočević', '/players/r/rakocig01.html')
('Ryan Reid', '/players/r/reidry01.html')
('Maceo Baston', '/players/b/bastoma01.html')
('Pablo Prigioni', '/players/p/prigipa01.html')
('Chris Carr', '/players/c/carrch01.html')
('Nenad Krstić', '/players/k/krstine01.html')
('Jacob Wiley', '/players/w/wileyja01.html')
('Kevin Martin', '/players/m/martike02.html')
('Doron Lamb', '/players/l/lambdo01.html')
('Myles Turner', '/players/t/turnemy01.html')
('Gilbert Arenas', '/players/a/arenagi01.html')
('Jamaal Franklin', '/players/f/frankja01.html')
('Sergio Rodríguez', '/players/r/rodrise01.html')
('Kirk Penney', '/players/p/penneki01.html')
('Jorge Garbajosa', '/players/g/garbajo01.html')
('Sonny Weems', '/players/w/weemsso01.html')
('Don Reid', '/players/r/reiddo01.html')
("Toure' Murry", '/players/m/murryto01.html')
('Kris Dunn', '/players/d/dunnkr01.html')
('Gabe Pruitt', '/players/p/pruitga01.html')
('Patricio Garino', '/players/g/garinpa01.html')
('Luke Kennard', '/players/k/kennalu01.html')
('Bryce Drew', '/players/d/drewbr01.html')
('Delon Wright', '/players/w/wrighde01.html')
('Isaiah Hartenstein', '/players/h/harteis01.html')
('Gerald Fitch', '/players/f/fitchge01.html')
('Gorgui Dieng', '/players/d/dienggo01.html')
('Jabari Brown', '/players/b/brownja01.html')
('Charles Oakley', '/players/o/oaklech01.html')
('Andray Blatche', '/players/b/blatcan01.html')
('Gerard King', '/players/k/kingge02.html')
('Craig Smith', '/players/s/smithcr01.html')
('Kevin Durant', '/players/d/duranke01.html')
('Dean Garrett', '/players/g/garrede01.html')
('Rasho Nesterović', '/players/n/nestera01.html')
('Alonzo Mourning', '/players/m/mournal01.html')
('Chris Bosh', '/players/b/boshch01.html')
('Torrey Craig', '/players/c/craigto01.html')
('Jerome Dyson', '/players/d/dysonje01.html')
('Dwight Buycks', '/players/b/buyckdw01.html')
('Marcus Fizer', '/players/f/fizerma01.html')
('Bryant Stith', '/players/s/stithbr01.html')
('Okaro White', '/players/w/whiteok01.html')
('Damien Wilkins', '/players/w/wilkida02.html')
('Myke Henry', '/players/h/henrymy01.html')
('Zaza Pachulia', '/players/p/pachuza01.html')
('Jamel Thomas', '/players/t/thomaja01.html')
('Jalen Jones', '/players/j/jonesja04.html')
('Viktor Khryapa', '/players/k/khryavi01.html')
('Ersan İlyasova', '/players/i/ilyaser01.html')
('James Posey', '/players/p/poseyja01.html')
('Randy Foye', '/players/f/foyera01.html')
('Eddie Robinson', '/players/r/robined01.html')
('Mike Scott', '/players/s/scottmi01.html')
('Brandon Davies', '/players/d/daviebr01.html')
('Jarell Eddie', '/players/e/eddieja01.html')
('Casper Ware', '/players/w/wareca01.html')
('Will Blalock', '/players/b/blalowi01.html')
('Emanuel Terry', '/players/t/terryem01.html')
('Pero Antić', '/players/a/anticpe01.html')
('Mychel Thompson', '/players/t/thompmy02.html')
('Steve Goodrich', '/players/g/goodrst01.html')
('Andre Owens', '/players/o/owensan01.html')
('Tyshawn Taylor', '/players/t/tayloty01.html')
('Patrick Patterson', '/players/p/pattepa01.html')
('Mickaël Gelabale', '/players/g/gelabmi01.html')
('Reggie Miller', '/players/m/millere01.html')
('Jamel Artis', '/players/a/artisja01.html')
('Bobby Brown', '/players/b/brownbo02.html')
('Brandan Wright', '/players/w/wrighbr03.html')
('Mike James', '/players/j/jamesmi01.html')
('David Noel', '/players/n/noelda01.html')
('Chinanu Onuaku', '/players/o/onuakch01.html')
('Jawun Evans', '/players/e/evansja01.html')
('Donell Taylor', '/players/t/taylodo01.html')
('Greg Ostertag', '/players/o/ostergr01.html')
('Jeremy Lin', '/players/l/linje01.html')
('Adreian Payne', '/players/p/paynead01.html')
('Victor Alexander', '/players/a/alexavi01.html')
('Wayne Selden', '/players/s/seldewa01.html')
('Doug West', '/players/w/westdo01.html')
('Frank Jackson', '/players/j/jacksfr01.html')
('Isaiah Rider', '/players/r/rideris01.html')
('D.J. White', '/players/w/whitedj01.html')
('Maurice Taylor', '/players/t/tayloma01.html')
('Derrick Walton', '/players/w/waltode01.html')
('Joel Anthony', '/players/a/anthojo01.html')
('Jameel Warney', '/players/w/warneja01.html')
('Al Harrington', '/players/h/harrial01.html')
('Tarence Kinsey', '/players/k/kinseta01.html')
('Tristan Thompson', '/players/t/thomptr01.html')
('Torraye Braggs', '/players/b/braggto01.html')
('Lawrence Funderburke', '/players/f/fundela01.html')
('Linas Kleiza', '/players/k/kleizli01.html')
('Courtney Fortson', '/players/f/fortsco01.html')
('John Henson', '/players/h/hensojo01.html')
('Walter McCarty', '/players/m/mccarwa01.html')
('Drew Eubanks', '/players/e/eubandr01.html')
('Eric Snow', '/players/s/snower01.html')
('Otis Thorpe', '/players/t/thorpot01.html')
('Alex Garcia', '/players/g/garcial01.html')
('Brendan Haywood', '/players/h/haywobr01.html')
('Gary Grant', '/players/g/grantga01.html')
('Isaac Humphries', '/players/h/humphis01.html')
('George King', '/players/k/kingge03.html')
('Cory Higgins', '/players/h/higgico01.html')
('A.J. Price', '/players/p/priceaj01.html')
('Alan Anderson', '/players/a/anderal01.html')
('Dakari Johnson', '/players/j/johnsda04.html')
('Mike Bibby', '/players/b/bibbymi01.html')
('Chris Porter', '/players/p/portech01.html')
('James Johnson', '/players/j/johnsja01.html')
('Derrick Favors', '/players/f/favorde01.html')
('Tyreke Evans', '/players/e/evansty01.html')
('Tony Massenburg', '/players/m/masseto01.html')
('James Thomas', '/players/t/thomaja02.html')
('Nicolás Brussino', '/players/b/brussni01.html')
('Charlie Villanueva', '/players/v/villach01.html')
('Doug Overton', '/players/o/overtdo01.html')
('Ray Allen', '/players/a/allenra02.html')
('Jawad Williams', '/players/w/willija04.html')
('Jeremy Lamb', '/players/l/lambje01.html')
('Mike James', '/players/j/jamesmi02.html')
('Jason Miskiri', '/players/m/miskija01.html')
('Ivan Johnson', '/players/j/johnsiv01.html')
("Kyle O'Quinn", '/players/o/oquinky01.html')
('Antonio Harvey', '/players/h/harvean01.html')
('Mario Hezonja', '/players/h/hezonma01.html')
('Malik Beasley', '/players/b/beaslma01.html')
('Cuttino Mobley', '/players/m/moblecu01.html')
('Brandin Knight', '/players/k/knighbr02.html')
('Austin Rivers', '/players/r/riverau01.html')
('Maxi Kleber', '/players/k/klebima01.html')
('Chris Paul', '/players/p/paulch01.html')
('Nik Stauskas', '/players/s/stausni01.html')
('Shawn Kemp', '/players/k/kempsh01.html')
('Jake Voskuhl', '/players/v/voskuja01.html')
('Martell Webster', '/players/w/webstma02.html')
('Rawle Marshall', '/players/m/marshra01.html')
('Mike Wilks', '/players/w/wilksmi01.html')
('Aron Baynes', '/players/b/baynear01.html')
('Dewayne Dedmon', '/players/d/dedmode01.html')
('Lari Ketner', '/players/k/ketnela01.html')
('Sam Mack', '/players/m/macksa01.html')
('Chasson Randle', '/players/r/randlch01.html')
('Quentin Richardson', '/players/r/richaqu01.html')
('Rashard Lewis', '/players/l/lewisra02.html')
('Shammond Williams', '/players/w/willish01.html')
('Hakim Warrick', '/players/w/warriha01.html')
('Tom Gugliotta', '/players/g/guglito01.html')
('Curtis Borchardt', '/players/b/borchcu01.html')
('Ricky Rubio', '/players/r/rubiori01.html')
('Norm Richardson', '/players/r/richano01.html')
('Serge Ibaka', '/players/i/ibakase01.html')
('Vince Hunter', '/players/h/huntevi01.html')
('Deng Adel', '/players/a/adelde01.html')
('Mahmoud Abdul-Rauf', '/players/a/abdulma02.html')
('Greg Smith', '/players/s/smithgr02.html')
('Elias Harris', '/players/h/harriel01.html')
('Malcolm Brogdon', '/players/b/brogdma01.html')
('George McCloud', '/players/m/mccloge01.html')
('Kirk Haston', '/players/h/hastoki01.html')
('Ekpe Udoh', '/players/u/udohek01.html')
('Voshon Lenard', '/players/l/lenarvo01.html')
('Cameron Reynolds', '/players/r/reynoca01.html')
('Chandler Parsons', '/players/p/parsoch01.html')
('Edy Tavares', '/players/t/tavarwa01.html')
('Alfonzo McKinnie', '/players/m/mckinal01.html')
('Daequan Cook', '/players/c/cookda02.html')
('Brevin Knight', '/players/k/knighbr01.html')
('Gani Lawal', '/players/l/lawalga01.html')
('Charles Jenkins', '/players/j/jenkich01.html')
('Laron Profit', '/players/p/profila01.html')
('Olumide Oyedeji', '/players/o/oyedeol01.html')
('Nate Huffman', '/players/h/huffmna01.html')
('Rondae Hollis-Jefferson', '/players/h/holliro01.html')
('JaVale McGee', '/players/m/mcgeeja01.html')
('Eugene Jeter', '/players/j/jetereu01.html')
('Boban Marjanović', '/players/m/marjabo01.html')
('Otto Porter', '/players/p/porteot01.html')
('Drew Barry', '/players/b/barrydr01.html')
('Evan Eschmeyer', '/players/e/eschmev01.html')
('Tyrone Wallace', '/players/w/wallaty01.html')
('Omari Spellman', '/players/s/spellom01.html')
('P.J. Brown', '/players/b/brownpj01.html')
('Andy Panko', '/players/p/pankoan01.html')
('Chauncey Billups', '/players/b/billuch01.html')
('Derrick Caracter', '/players/c/caracde01.html')
('Juwan Howard', '/players/h/howarju01.html')
('Chris Anstey', '/players/a/anstech01.html')
('Jeff Trepagnier', '/players/t/trepaje01.html')
('Isaac Fontaine', '/players/f/fontais01.html')
('Chandler Hutchison', '/players/h/hutchch01.html')
('Clifford Robinson', '/players/r/robincl02.html')
('Josh Childress', '/players/c/childjo01.html')
('Jeremy Evans', '/players/e/evansje01.html')
('Milton Doyle', '/players/d/doylemi01.html')
('Derrick White', '/players/w/whitede01.html')
('Sergey Karasev', '/players/k/karasse01.html')
('Luke Babbitt', '/players/b/babbilu01.html')
('Austin Daye', '/players/d/dayeau01.html')
('Carrick Felix', '/players/f/felixca01.html')
('Trey McKinney-Jones', '/players/m/mckintr01.html')
('Pat Garrity', '/players/g/garripa01.html')
('Randolph Morris', '/players/m/morrira01.html')
('Paul Millsap', '/players/m/millspa01.html')
('Matt Harpring', '/players/h/harprma01.html')
('Lonny Baxter', '/players/b/baxtelo01.html')
('Jarrett Jack', '/players/j/jackja01.html')
('Ivan Rabb', '/players/r/rabbiv01.html')
('Jim McIlvaine', '/players/m/mcilvji01.html')
('Von Wafer', '/players/w/wafervo01.html')
('Will Cherry', '/players/c/cherrwi01.html')
('Glen Rice', '/players/r/ricegl01.html')
('Lonzo Ball', '/players/b/balllo01.html')
('Richaun Holmes', '/players/h/holmeri01.html')
('Damien Inglis', '/players/i/inglida01.html')
('John Salley', '/players/s/sallejo01.html')
('Terry Cummings', '/players/c/cummite01.html')
('Tobias Harris', '/players/h/harrito02.html')
('Art Long', '/players/l/longar01.html')
('Danny Fortson', '/players/f/fortsda01.html')
('Chris Mills', '/players/m/millsch01.html')
('Hamed Haddadi', '/players/h/haddaha01.html')
('Patrick Christopher', '/players/c/chrispa01.html')
('Ruben Patterson', '/players/p/patteru01.html')
('Pape Sy', '/players/s/sypa01.html')
('Kevon Looney', '/players/l/looneke01.html')
('Frank Kaminsky', '/players/k/kaminfr01.html')
('Kadeem Allen', '/players/a/allenka01.html')
('Sun Yue', '/players/y/yuesu01.html')
('Andre Barrett', '/players/b/barrean01.html')
('Arvydas Macijauskas', '/players/m/macijar01.html')
('Raül López', '/players/l/lopezra01.html')
('Omri Casspi', '/players/c/casspom01.html')
('Tyler Cavanaugh', '/players/c/cavanty01.html')
('Chris Douglas-Roberts', '/players/d/douglch01.html')
('Dragan Tarlać', '/players/t/tarladr01.html')
('James Jones', '/players/j/jonesja02.html')
('Ryan Bowen', '/players/b/bowenry01.html')
('Rajon Rondo', '/players/r/rondora01.html')
('Georgios Papagiannis', '/players/p/papagge01.html')
('Robert Horry', '/players/h/horryro01.html')
('Tarik Black', '/players/b/blackta01.html')
('Langston Galloway', '/players/g/gallola01.html')
('Jan Veselý', '/players/v/veselja01.html')
('Darrick Martin', '/players/m/martida01.html')
('Ben Handlogten', '/players/h/handlbe01.html')
('Gustavo Ayón', '/players/a/ayongu01.html')
('Juan Carlos Navarro', '/players/n/navarju01.html')
('LaMarcus Aldridge', '/players/a/aldrila01.html')
('Sam Cassell', '/players/c/cassesa01.html')
('Eric Piatkowski', '/players/p/piatker01.html')
('Sean Colson', '/players/c/colsose01.html')
('Wilson Chandler', '/players/c/chandwi01.html')
('Cal Bowdler', '/players/b/bowdlca01.html')
('Joey Dorsey', '/players/d/dorsejo01.html')
('James Anderson', '/players/a/anderja01.html')
('Craig Brackins', '/players/b/brackcr01.html')
('Matthew Dellavedova', '/players/d/dellama01.html')
('Shawn Long', '/players/l/longsh01.html')
('Terrance Roberson', '/players/r/roberte01.html')
('Dejounte Murray', '/players/m/murrade01.html')
('Mengke Bateer', '/players/b/bateeme01.html')
('Cory Jefferson', '/players/j/jeffeco01.html')
('Kyle Kuzma', '/players/k/kuzmaky01.html')
('Chris McCullough', '/players/m/mcculch01.html')
('Danny Granger', '/players/g/grangda01.html')
('Brad Wanamaker', '/players/w/wanambr01.html')
('Jerrelle Benimon', '/players/b/benimje01.html')
('Daniel Ewing', '/players/e/ewingda01.html')
('John Jenkins', '/players/j/jenkijo01.html')
('Sam Jacobson', '/players/j/jacobsa01.html')
